operator_reliability_score,operator_compliance_rate,ml_risk_score,final_risk_tier
7.2,0.0,0.9999990511972529,HIGH
11.4,0.0476190476190476,0.99999875959492,HIGH
7.2,0.0,0.9999990884760572,HIGH
73.5,0.6375579598145286,0.9999171649780652,HIGH
73.5,0.6375579598145286,0.2832129915543049,LOW
73.5,0.6375579598145286,0.2508591627586869,LOW
73.5,0.6375579598145286,0.9999117736864732,HIGH
11.4,0.0476190476190476,0.9999987227173796,HIGH
73.5,0.6375579598145286,0.229587867527623,LOW
73.5,0.6375579598145286,0.9999089346343808,HIGH
79.2,0.7371820750908357,0.9998697302076124,HIGH
7.2,0.0,0.9999990783657536,HIGH
79.2,0.7371820750908357,0.2934411279272838,LOW
73.5,0.6375579598145286,0.9999112186208616,HIGH
79.2,0.7371820750908357,0.2928729441667387,LOW
79.2,0.7371820750908357,0.9899928607505012,HIGH
79.2,0.7371820750908357,0.9900233832273072,HIGH
79.2,0.7371820750908357,0.9901537028565736,HIGH
73.5,0.6375579598145286,0.3655819445947091,LOW
73.5,0.6375579598145286,0.2829394533934696,LOW
2.5,0.0,0.985626054044795,HIGH
2.5,0.0,0.985658371406633,HIGH
2.5,0.0,0.9870827679268,HIGH
2.5,0.0,0.986223744058104,HIGH
73.5,0.6375579598145286,0.999912967969262,HIGH
37.8,0.2272727272727272,0.9999922365161084,HIGH
31.7,0.0,0.9158341971409122,HIGH
41.3,0.0,0.8499392474922236,HIGH
25.6,0.125,0.999996405357799,HIGH
55.8,0.3809523809523809,0.9999157253700668,HIGH
79.2,0.7371820750908357,0.9998627007777492,HIGH
2.5,0.0,0.9867951583906384,HIGH
2.5,0.0,0.986909994702964,HIGH
2.5,0.0,0.986660796092356,HIGH
42.8,0.0,0.5720555792935862,MEDIUM
37.7,0.0,0.999992410552045,HIGH
42.8,0.3333333333333333,0.9999886375553946,HIGH
73.5,0.6375579598145286,0.4307341445473487,MEDIUM
7.2,0.0,0.9999990984247514,HIGH
2.5,0.0,0.9863238454615304,HIGH
2.5,0.0,0.9865704896302238,HIGH
2.5,0.0,0.9870137436077374,HIGH
2.5,0.0,0.9864104058226538,HIGH
54.7,0.0,0.4150635814943229,MEDIUM
47.6,0.2647058823529412,0.7283903375435299,HIGH
82.6,0.7692307692307693,0.2637587110793232,LOW
30.4,0.0434782608695652,0.9999953116769268,HIGH
73.5,0.6375579598145286,0.4739425792597722,MEDIUM
43.7,0.1538461538461538,0.83234397563492,HIGH
42.8,0.3333333333333333,0.8402700914761767,HIGH
2.5,0.0,0.98830891765389,HIGH
2.5,0.0,0.988503445661346,HIGH
2.5,0.0,0.9880917861510172,HIGH
2.5,0.0,0.9884501606920512,HIGH
11.4,0.0476190476190476,0.9999987438011592,HIGH
73.5,0.6375579598145286,0.3887291602482708,LOW
73.5,0.6375579598145286,0.2483381217249805,LOW
2.5,0.0,0.9886167612879364,HIGH
2.5,0.0,0.9883471317876208,HIGH
2.5,0.0,0.9879326434402956,HIGH
2.5,0.0,0.9876775370296512,HIGH
2.5,0.0,0.9880510480585074,HIGH
2.5,0.0,0.9886009056747428,HIGH
2.5,0.0,0.9882060003890456,HIGH
2.5,0.0,0.9856615709322486,HIGH
32.9,0.1,0.9999937058338112,HIGH
2.5,0.0,0.9885380137840186,HIGH
2.5,0.0,0.9885973370869786,HIGH
2.5,0.0,0.9879791444314951,HIGH
2.5,0.0,0.9881989227392476,HIGH
79.2,0.7371820750908357,0.2918314247113274,LOW
23.1,0.0,0.999996855447982,HIGH
79.2,0.7371820750908357,0.999852478978536,HIGH
79.2,0.7371820750908357,0.9998627723567656,HIGH
2.5,0.0,0.9869428861179166,HIGH
2.5,0.0,0.986650075346184,HIGH
2.5,0.0,0.9863812642364904,HIGH
2.5,0.0,0.9862292811588436,HIGH
73.5,0.6375579598145286,0.9999143309585676,HIGH
73.5,0.6375579598145286,0.3806616499172797,LOW
5.0,0.0,0.9999991688629764,HIGH
73.5,0.6375579598145286,0.9999117077720734,HIGH
2.5,0.0,0.9863286866011098,HIGH
2.5,0.0,0.9868091509398368,HIGH
2.5,0.0,0.9867176591834252,HIGH
2.5,0.0,0.9864968118870384,HIGH
73.5,0.6375579598145286,0.999912485255018,HIGH
11.4,0.0476190476190476,0.999998662746067,HIGH
2.5,0.0,0.9855927934526312,HIGH
2.5,0.0,0.9871629978233986,HIGH
2.5,0.0,0.9867979505747342,HIGH
2.5,0.0,0.987232379007632,HIGH
42.7,0.2439024390243902,0.8365154473858876,HIGH
42.7,0.2439024390243902,0.8294775454165435,HIGH
18.9,0.0,0.8380049195247512,HIGH
18.9,0.0,0.8380642492314861,HIGH
8.7,0.04,0.9711875773288284,HIGH
18.9,0.0,0.8378864585133621,HIGH
18.9,0.0,0.8380893771928157,HIGH
8.7,0.04,0.9712963882122894,HIGH
45.7,0.0,0.5817540426994856,MEDIUM
43.7,0.1538461538461538,0.8286678205294272,HIGH
73.5,0.6375579598145286,0.3877896693089052,LOW
20.5,0.0,0.9999919807608082,HIGH
56.6,0.25,0.9999095942361536,HIGH
73.5,0.6375579598145286,0.9999083952556248,HIGH
82.6,0.7692307692307693,0.9998573957220208,HIGH
73.5,0.6375579598145286,0.3969373316832706,LOW
73.5,0.6375579598145286,0.3985742414481622,LOW
73.5,0.6375579598145286,0.3987562414079854,LOW
73.5,0.6375579598145286,0.3985070951944233,LOW
82.2,0.7941176470588235,0.9998330632911344,HIGH
2.5,0.0,0.9870488798564944,HIGH
2.5,0.0,0.9859323270389356,HIGH
2.5,0.0,0.9864433475098916,HIGH
2.5,0.0,0.9870090185115196,HIGH
32.9,0.1,0.9999940467897686,HIGH
37.8,0.2272727272727272,0.9999921523503468,HIGH
79.2,0.7371820750908357,0.9998790658292304,HIGH
42.8,0.3333333333333333,0.9999885758245756,HIGH
7.2,0.0,0.999999059989936,HIGH
73.5,0.6375579598145286,0.9999072175086366,HIGH
73.5,0.6375579598145286,0.999911905083972,HIGH
56.0,0.0,0.9946087001444892,HIGH
46.9,0.0,0.9999539487163712,HIGH
79.2,0.7371820750908357,0.9998613247103876,HIGH
79.2,0.7371820750908357,0.99987276214457,HIGH
82.6,0.7692307692307693,0.9998243921159964,HIGH
79.2,0.7371820750908357,0.2979439181519124,LOW
40.3,0.0,0.9995439682268412,HIGH
79.2,0.7371820750908357,0.999860358455268,HIGH
73.5,0.6375579598145286,0.9999126365160864,HIGH
20.5,0.0,0.9999920798852178,HIGH
56.1,0.0,0.9999097661358818,HIGH
32.3,0.0,0.9999950432630624,HIGH
79.2,0.7371820750908357,0.9998605692132728,HIGH
40.3,0.0,0.9993507455241422,HIGH
7.2,0.0,0.9999991072486444,HIGH
11.4,0.0476190476190476,0.999998721766394,HIGH
11.4,0.0476190476190476,0.9999986783716206,HIGH
73.5,0.6375579598145286,0.4015723758301538,MEDIUM
42.7,0.0,0.7866666100853459,HIGH
77.1,0.7083333333333334,0.2567833880499673,LOW
77.1,0.7083333333333334,0.2560145356118088,LOW
30.4,0.0,0.8946150938625317,HIGH
42.7,0.0,0.7870446075834305,HIGH
37.8,0.2272727272727272,0.999991880246688,HIGH
73.5,0.6375579598145286,0.1965240534455837,LOW
79.2,0.7371820750908357,0.990156451771448,HIGH
79.2,0.7371820750908357,0.990166771837921,HIGH
79.2,0.7371820750908357,0.989681395392439,HIGH
63.2,0.4,0.9999555027308558,HIGH
45.6,0.0,0.9999557968620744,HIGH
20.5,0.0,0.9999921063778422,HIGH
56.1,0.44,0.7612286285867871,HIGH
73.5,0.6375579598145286,0.3862619780004507,LOW
49.1,0.2727272727272727,0.7719204866757953,HIGH
62.2,0.0,0.9998593757334602,HIGH
40.3,0.0,0.99952651582964,HIGH
73.5,0.6375579598145286,0.999902368748681,HIGH
38.0,0.0,0.9999745371847611,HIGH
11.4,0.0476190476190476,0.9999986592113248,HIGH
82.6,0.7692307692307693,0.9998196037698877,HIGH
59.2,0.4166666666666667,0.9999678276000472,HIGH
56.0,0.0,0.9958493006254578,HIGH
49.7,0.0,0.9999339737010142,HIGH
47.6,0.2647058823529412,0.9999832332079828,HIGH
46.9,0.0,0.9999522330354392,HIGH
73.5,0.6375579598145286,0.9999097376829154,HIGH
79.2,0.7371820750908357,0.9998637460547471,HIGH
42.8,0.3333333333333333,0.999980236802422,HIGH
73.5,0.6375579598145286,0.9999085017522532,HIGH
20.5,0.0,0.9999921573720788,HIGH
73.5,0.6375579598145286,0.2808005701400149,LOW
79.2,0.7371820750908357,0.2901740417882142,LOW
45.6,0.0,0.999953754632378,HIGH
38.0,0.0,0.9999737415686644,HIGH
73.5,0.6375579598145286,0.2806901624245135,LOW
36.5,0.2325581395348837,0.9999929832078832,HIGH
73.5,0.6375579598145286,0.9999106988272528,HIGH
73.5,0.6375579598145286,0.2805900480895426,LOW
79.2,0.7371820750908357,0.9998575277551536,HIGH
73.5,0.6375579598145286,0.3165954132875443,LOW
7.2,0.0,0.999999042986856,HIGH
73.5,0.6375579598145286,0.3287992804226816,LOW
73.5,0.6375579598145286,0.2804412003938029,LOW
79.2,0.7371820750908357,0.9998831395780288,HIGH
73.5,0.6375579598145286,0.9999040544592284,HIGH
73.5,0.6375579598145286,0.9999054184282308,HIGH
79.2,0.7371820750908357,0.9900188046700268,HIGH
79.2,0.7371820750908357,0.9897355925978052,HIGH
79.2,0.7371820750908357,0.990003435959698,HIGH
73.5,0.6375579598145286,0.3669563504390674,LOW
49.8,0.25,0.7823536048519262,HIGH
79.2,0.7371820750908357,0.3205739436281287,LOW
79.2,0.7371820750908357,0.3201827508259153,LOW
79.2,0.7371820750908357,0.3204182338500456,LOW
79.2,0.7371820750908357,0.3196972115938203,LOW
42.8,0.3333333333333333,0.999988505400273,HIGH
37.8,0.2272727272727272,0.8177207118043778,HIGH
61.9,0.0,0.9998509153017764,HIGH
36.5,0.2325581395348837,0.8909804817736878,HIGH
61.1,0.4,0.9998779038477082,HIGH
61.7,0.0,0.9998673372627002,HIGH
38.0,0.0,0.9999742288931454,HIGH
5.0,0.0,0.999999152525201,HIGH
38.0,0.0,0.9999739688324728,HIGH
42.7,0.2439024390243902,0.8362436931044896,HIGH
42.7,0.2439024390243902,0.8434378367350959,HIGH
82.6,0.7692307692307693,0.2646768902328998,LOW
79.2,0.7371820750908357,0.2884425476346303,LOW
79.2,0.7371820750908357,0.9998670545144436,HIGH
73.5,0.6375579598145286,0.3971426670242157,LOW
46.9,0.0,0.9999529378702244,HIGH
37.8,0.2272727272727272,0.9999922567900126,HIGH
7.2,0.0,0.9999989987881898,HIGH
73.5,0.6375579598145286,0.9999118588388968,HIGH
7.2,0.0,0.9999990630556368,HIGH
59.7,0.0,0.999895548783455,HIGH
37.8,0.2272727272727272,0.9999919715707724,HIGH
42.8,0.3333333333333333,0.9999898257466356,HIGH
57.2,0.0,0.9998965815354204,HIGH
79.2,0.7371820750908357,0.2890887002378857,LOW
34.7,0.0,0.9338933079103964,HIGH
7.2,0.0,0.999998917114842,HIGH
61.1,0.4,0.9998744900186632,HIGH
37.8,0.2272727272727272,0.8831682176551654,HIGH
37.8,0.2272727272727272,0.8828070909267101,HIGH
38.0,0.0,0.9999915749974118,HIGH
56.1,0.44,0.5948643106877243,MEDIUM
77.1,0.7083333333333334,0.2580826300339882,LOW
73.5,0.6375579598145286,0.3091257562282336,LOW
79.2,0.7371820750908357,0.9901163269627272,HIGH
79.2,0.7371820750908357,0.9901083557469385,HIGH
79.2,0.7371820750908357,0.99004908655087,HIGH
5.0,0.0,0.9999991251623052,HIGH
42.8,0.3333333333333333,0.9999880141599362,HIGH
20.5,0.0,0.999991965709375,HIGH
79.2,0.7371820750908357,0.999847345280008,HIGH
73.5,0.6375579598145286,0.2478482341320774,LOW
42.8,0.3333333333333333,0.999988215062975,HIGH
82.6,0.7692307692307693,0.9998200456689528,HIGH
79.2,0.7371820750908357,0.2887487667970336,LOW
11.4,0.0476190476190476,0.9999986612190888,HIGH
37.8,0.2272727272727272,0.9999920021211006,HIGH
31.7,0.0,0.919917336488518,HIGH
73.5,0.6375579598145286,0.3960483638729096,LOW
31.7,0.0,0.919917336488518,HIGH
30.4,0.0434782608695652,0.926254850259251,HIGH
73.5,0.6375579598145286,0.9999068427643114,HIGH
34.7,0.0,0.9999781146209206,HIGH
73.5,0.6375579598145286,0.2786766840989786,LOW
33.1,0.0,0.9055596457845612,HIGH
47.6,0.2647058823529412,0.7806321804473679,HIGH
43.7,0.1538461538461538,0.8274147427682846,HIGH
7.2,0.0,0.9999990382337368,HIGH
42.8,0.3333333333333333,0.9999870791801566,HIGH
37.7,0.0,0.882549742499463,HIGH
37.8,0.2272727272727272,0.8896656801186988,HIGH
82.6,0.7692307692307693,0.9998305523760156,HIGH
79.2,0.7371820750908357,0.9998517456411252,HIGH
73.5,0.6375579598145286,0.3169908578701444,LOW
79.2,0.7371820750908357,0.9896365405654296,HIGH
79.2,0.7371820750908357,0.9896216615261796,HIGH
79.2,0.7371820750908357,0.9895616476450204,HIGH
58.5,0.4117647058823529,0.9999661527584792,HIGH
79.2,0.7371820750908357,0.9998591072775652,HIGH
34.7,0.0,0.99999375518024,HIGH
11.4,0.0476190476190476,0.9999986595871794,HIGH
36.5,0.2325581395348837,0.8291916446573526,HIGH
79.2,0.7371820750908357,0.9998578220729412,HIGH
37.8,0.2272727272727272,0.999991867504704,HIGH
73.5,0.6375579598145286,0.3613945287541429,LOW
79.2,0.7371820750908357,0.9998665025179858,HIGH
73.5,0.6375579598145286,0.9999056787714142,HIGH
69.9,0.6153846153846154,0.462606727717919,MEDIUM
82.6,0.7692307692307693,0.9998249866385368,HIGH
42.7,0.2439024390243902,0.8341266903520854,HIGH
77.1,0.7083333333333334,0.3296509801396386,LOW
73.5,0.6375579598145286,0.3867624532116881,LOW
82.6,0.7692307692307693,0.3697129273548539,LOW
82.2,0.7941176470588235,0.9998399226290352,HIGH
42.8,0.3333333333333333,0.9999888050409632,HIGH
82.6,0.7692307692307693,0.9998456379375392,HIGH
79.2,0.7371820750908357,0.999864223068606,HIGH
11.4,0.0476190476190476,0.9999986226359896,HIGH
42.7,0.0,0.6022812108756823,MEDIUM
42.7,0.2439024390243902,0.8353206766885244,HIGH
79.2,0.7371820750908357,0.9898729020260296,HIGH
79.2,0.7371820750908357,0.9898889722271292,HIGH
79.2,0.7371820750908357,0.9898596186425443,HIGH
73.5,0.6375579598145286,0.2773851754100475,LOW
34.7,0.0,0.9999780365867492,HIGH
37.8,0.2272727272727272,0.9999919983705948,HIGH
34.7,0.0,0.9999772901550285,HIGH
79.2,0.7371820750908357,0.9998623816746184,HIGH
82.6,0.7692307692307693,0.9998299507127107,HIGH
73.5,0.6375579598145286,0.9999095797424826,HIGH
42.8,0.3333333333333333,0.8283557360152757,HIGH
30.6,0.0,0.7925506059168342,HIGH
53.4,0.0,0.9999229784483769,HIGH
20.5,0.0,0.999991782900292,HIGH
20.5,0.0,0.9999915508345216,HIGH
47.6,0.2647058823529412,0.7845820604806755,HIGH
56.1,0.44,0.6688077974032747,MEDIUM
36.5,0.2325581395348837,0.8861066532361787,HIGH
36.5,0.2325581395348837,0.8852396475071211,HIGH
36.5,0.2325581395348837,0.8280775918991718,HIGH
32.9,0.1,0.9999939416328176,HIGH
58.7,0.0,0.9998869216400472,HIGH
42.8,0.3333333333333333,0.9999882523906408,HIGH
79.2,0.7371820750908357,0.9899020955481252,HIGH
79.2,0.7371820750908357,0.98992754423137,HIGH
79.2,0.7371820750908357,0.9898911064241244,HIGH
36.5,0.2325581395348837,0.999829562225738,HIGH
37.8,0.2272727272727272,0.8762893443648302,HIGH
37.8,0.2272727272727272,0.9999916506281318,HIGH
34.7,0.0,0.9999934963456651,HIGH
73.5,0.6375579598145286,0.38894666584475,LOW
73.5,0.6375579598145286,0.3743423306230793,LOW
17.3,0.0,0.877796686227187,HIGH
17.3,0.0,0.8779081695102448,HIGH
69.9,0.6153846153846154,0.3900107570492144,LOW
17.3,0.0,0.8738156182902925,HIGH
17.3,0.0,0.8774588632854459,HIGH
17.3,0.0,0.877994435419239,HIGH
34.7,0.0,0.725942460868892,HIGH
34.7,0.0,0.7297046392900367,HIGH
56.6,0.25,0.9998963898374718,HIGH
41.2,0.2857142857142857,0.999989417179952,HIGH
43.1,0.0,0.999988539605194,HIGH
73.5,0.6375579598145286,0.2760490765717995,LOW
73.5,0.6375579598145286,0.2760490765717995,LOW
82.6,0.7692307692307693,0.9998170373346168,HIGH
38.1,0.0,0.8696242809899236,HIGH
73.5,0.6375579598145286,0.2757264666475516,LOW
82.6,0.7692307692307693,0.9998965136321784,HIGH
82.6,0.7692307692307693,0.9998395539668332,HIGH
30.4,0.0,0.9999946427966458,HIGH
37.8,0.2272727272727272,0.999992121688384,HIGH
55.8,0.3809523809523809,0.9932375108506704,HIGH
55.8,0.3809523809523809,0.9932639041850884,HIGH
79.2,0.7371820750908357,0.989732171210867,HIGH
42.7,0.2439024390243902,0.8220464491999957,HIGH
82.6,0.7692307692307693,0.9998155924938036,HIGH
42.8,0.3333333333333333,0.9999881172502462,HIGH
82.6,0.7692307692307693,0.994481862640358,HIGH
32.3,0.0,0.9103094897858196,HIGH
73.5,0.6375579598145286,0.3764567484124482,LOW
73.5,0.6375579598145286,0.3783806151562787,LOW
34.7,0.0,0.8964544783827593,HIGH
73.5,0.6375579598145286,0.3776680431336051,LOW
73.5,0.6375579598145286,0.3778154715959979,LOW
73.5,0.6375579598145286,0.3778324362434252,LOW
73.5,0.6375579598145286,0.3778195872611029,LOW
33.1,0.0,0.9999937502681236,HIGH
42.8,0.0,0.5624392348857445,MEDIUM
42.8,0.0,0.577991696196748,MEDIUM
7.2,0.0,0.9999990523753824,HIGH
34.7,0.0,0.9999775604118007,HIGH
57.2,0.0,0.999892813077553,HIGH
42.8,0.3333333333333333,0.999988205507687,HIGH
79.2,0.7371820750908357,0.2838060579998246,LOW
37.8,0.2272727272727272,0.8137378775212271,HIGH
37.7,0.0,0.879188977373789,HIGH
73.5,0.6375579598145286,0.2748740744678403,LOW
42.8,0.0,0.5696310604078831,MEDIUM
42.8,0.0,0.5623445345595114,MEDIUM
2.5,0.0,0.9850571589849364,HIGH
79.2,0.7371820750908357,0.9897913747429752,HIGH
79.2,0.7371820750908357,0.9998596113287702,HIGH
34.7,0.0,0.999993550603792,HIGH
79.2,0.7371820750908357,0.98961102547253,HIGH
53.4,0.0,0.999911700401548,HIGH
37.8,0.2272727272727272,0.99999104630203,HIGH
37.3,0.0,0.9999931245937328,HIGH
36.5,0.2325581395348837,0.9998528949023844,HIGH
30.4,0.0434782608695652,0.9180194767451236,HIGH
42.8,0.3333333333333333,0.827408948496898,HIGH
8.7,0.04,0.969671883667136,HIGH
8.7,0.04,0.9696905403519122,HIGH
8.7,0.04,0.9696723328394734,HIGH
8.7,0.04,0.9697225465000332,HIGH
8.7,0.04,0.969720493143472,HIGH
8.7,0.04,0.9696345369177668,HIGH
42.7,0.2439024390243902,0.8217977077409345,HIGH
79.2,0.7371820750908357,0.9998497439670896,HIGH
56.1,0.44,0.6561396464527447,MEDIUM
56.1,0.44,0.657098219965604,MEDIUM
56.1,0.44,0.6562134240335182,MEDIUM
56.1,0.44,0.6561687949335968,MEDIUM
56.1,0.44,0.656848909945557,MEDIUM
79.2,0.7371820750908357,0.989744438671198,HIGH
79.2,0.7371820750908357,0.98976600859767,HIGH
79.2,0.7371820750908357,0.9897378963529088,HIGH
42.8,0.3333333333333333,0.755284887538455,HIGH
34.7,0.0,0.9999925930675468,HIGH
82.6,0.7692307692307693,0.9998246138046124,HIGH
79.2,0.7371820750908357,0.989724153182984,HIGH
79.2,0.7371820750908357,0.9895518593653836,HIGH
79.2,0.7371820750908357,0.989760147448475,HIGH
37.8,0.2272727272727272,0.8741048299693517,HIGH
34.7,0.0,0.8957045019682078,HIGH
37.8,0.2272727272727272,0.8743063019322983,HIGH
79.2,0.7371820750908357,0.2471646994781317,LOW
30.6,0.0,0.7899742269747636,HIGH
79.2,0.7371820750908357,0.9998607438042454,HIGH
27.7,0.0,0.8919017048005848,HIGH
27.7,0.0,0.9106142518727964,HIGH
79.2,0.7371820750908357,0.9998554019192284,HIGH
73.5,0.6375579598145286,0.2735404387054682,LOW
82.6,0.7692307692307693,0.9998309114194482,HIGH
36.5,0.2325581395348837,0.8257444214385786,HIGH
79.2,0.7371820750908357,0.3177386841915768,LOW
30.4,0.0,0.8348031251533784,HIGH
79.2,0.7371820750908357,0.2792601817945979,LOW
79.2,0.7371820750908357,0.2791324731322304,LOW
32.9,0.1,0.9999940209108544,HIGH
79.2,0.7371820750908357,0.3021204266751091,LOW
79.2,0.7371820750908357,0.3018097250368461,LOW
79.2,0.7371820750908357,0.3017507014241594,LOW
79.2,0.7371820750908357,0.3019972343579369,LOW
79.2,0.7371820750908357,0.3023307949947289,LOW
56.1,0.44,0.668182759118257,MEDIUM
56.1,0.44,0.6700776742596297,MEDIUM
73.5,0.6375579598145286,0.3415942740923533,LOW
73.5,0.6375579598145286,0.3438017410463628,LOW
79.2,0.7371820750908357,0.9897226789224542,HIGH
55.8,0.3809523809523809,0.9999039951026254,HIGH
55.8,0.3809523809523809,0.9931674688612052,HIGH
55.8,0.3809523809523809,0.9931921642753576,HIGH
37.8,0.2272727272727272,0.8118436971150934,HIGH
37.8,0.2272727272727272,0.8118436971150934,HIGH
42.7,0.2439024390243902,0.8350606318231423,HIGH
49.7,0.3333333333333333,0.7613656968141062,HIGH
42.8,0.3333333333333333,0.8259443602160289,HIGH
27.7,0.0,0.8052185624483752,HIGH
79.2,0.7371820750908357,0.9895014143107868,HIGH
79.2,0.7371820750908357,0.9893378974286424,HIGH
55.8,0.3809523809523809,0.993019635832845,HIGH
7.2,0.0,0.9774840243577068,HIGH
38.1,0.0,0.9476926329343832,HIGH
73.5,0.6375579598145286,0.3133248570707962,LOW
73.5,0.6375579598145286,0.3174582667535596,LOW
34.7,0.0,0.8683959215432292,HIGH
73.5,0.6375579598145286,0.2719690773875639,LOW
73.5,0.6375579598145286,0.2719690773875639,LOW
50.2,0.0,0.99998090996854,HIGH
57.2,0.0,0.9998903699784304,HIGH
55.8,0.3809523809523809,0.99324871181158,HIGH
73.5,0.6375579598145286,0.3166078256067629,LOW
38.1,0.0,0.9143054571616546,HIGH
49.1,0.2727272727272727,0.7592805774171518,HIGH
37.3,0.0,0.9999917546782666,HIGH
56.6,0.2857142857142857,0.9999006092446976,HIGH
34.7,0.0,0.9995520526414344,HIGH
77.1,0.7083333333333334,0.3164286429334089,LOW
49.7,0.3333333333333333,0.7534156807077587,HIGH
50.2,0.0,0.9999780724241548,HIGH
79.2,0.7371820750908357,0.99984078331877,HIGH
79.2,0.7371820750908357,0.989626590996053,HIGH
64.2,0.5,0.3686702294000921,LOW
79.2,0.7371820750908357,0.9896260748083204,HIGH
58.5,0.4117647058823529,0.9999626970090876,HIGH
19.8,0.0,0.9589682266496968,HIGH
19.8,0.0,0.9584012214252358,HIGH
19.8,0.0,0.959361951659568,HIGH
19.8,0.0,0.958292798029346,HIGH
61.7,0.0,0.999859177327777,HIGH
79.2,0.7371820750908357,0.9998432445193964,HIGH
55.8,0.3809523809523809,0.6452746133100342,MEDIUM
47.7,0.0,0.5122519669876366,MEDIUM
37.3,0.0,0.9999917169564748,HIGH
79.2,0.7371820750908357,0.3146594209944157,LOW
42.7,0.0,0.7832202327589283,HIGH
37.8,0.2272727272727272,0.8714001944797841,HIGH
73.5,0.6375579598145286,0.2868422742755845,LOW
73.5,0.6375579598145286,0.2894980013244649,LOW
73.5,0.6375579598145286,0.2886903332318206,LOW
73.5,0.6375579598145286,0.2895186695254924,LOW
82.6,0.7692307692307693,0.9927425562695008,HIGH
38.1,0.0,0.7921030854334395,HIGH
31.7,0.0,0.9149201388457144,HIGH
47.7,0.0,0.7831714292563541,HIGH
73.5,0.6375579598145286,0.2815209752337676,LOW
79.2,0.7371820750908357,0.2176497062077639,LOW
59.2,0.4166666666666667,0.6051165282958093,MEDIUM
49.1,0.2727272727272727,0.7540862024212256,HIGH
34.7,0.0,0.8928164691276566,HIGH
73.5,0.6375579598145286,0.3065731668772036,LOW
73.5,0.6375579598145286,0.3150888505938704,LOW
42.8,0.3333333333333333,0.6748555530487912,MEDIUM
73.5,0.6375579598145286,0.2692234603755802,LOW
77.1,0.7083333333333334,0.3069532722367588,LOW
73.5,0.6375579598145286,0.3649383615925311,LOW
73.5,0.6375579598145286,0.365655357668899,LOW
46.0,0.3333333333333333,0.7888258580980474,HIGH
73.5,0.6375579598145286,0.3649081377032067,LOW
74.6,0.6666666666666666,0.3505583194418145,LOW
49.8,0.25,0.73806964432109,HIGH
56.1,0.44,0.6545060925406562,MEDIUM
47.9,0.1666666666666666,0.7675026209789595,HIGH
43.1,0.0,0.8158439137197688,HIGH
47.5,0.2,0.7701399896817027,HIGH
49.7,0.3333333333333333,0.7527958843349256,HIGH
73.5,0.6375579598145286,0.3985913453774666,LOW
73.5,0.6375579598145286,0.405255812658158,MEDIUM
36.5,0.2325581395348837,0.8226491884688856,HIGH
79.2,0.7371820750908357,0.2517488078643878,LOW
79.2,0.7371820750908357,0.3132403730422453,LOW
73.5,0.6375579598145286,0.3869449032781969,LOW
32.3,0.0,0.8676723645248036,HIGH
79.2,0.7371820750908357,0.2920060608667862,LOW
79.2,0.7371820750908357,0.2754356309779547,LOW
69.9,0.6153846153846154,0.4201612381107038,MEDIUM
47.9,0.1666666666666666,0.7648822719288502,HIGH
34.7,0.0,0.8907707194606406,HIGH
56.1,0.44,0.6515298797209044,MEDIUM
47.9,0.1666666666666666,0.7682768066457399,HIGH
34.7,0.0,0.8929979783720705,HIGH
79.2,0.7371820750908357,0.2832643065742386,LOW
27.7,0.0,0.8034642390748447,HIGH
18.9,0.0,0.8280460275993025,HIGH
8.7,0.04,0.9687838711045238,HIGH
8.7,0.04,0.9681123372210804,HIGH
8.7,0.04,0.9691867751190452,HIGH
18.9,0.0,0.8280460275993025,HIGH
73.5,0.6375579598145286,0.9999164736351092,HIGH
58.7,0.0,0.9999632303691948,HIGH
73.5,0.6375579598145286,0.9999048909821994,HIGH
79.2,0.7371820750908357,0.9998559632403928,HIGH
73.5,0.6375579598145286,0.2598672341546534,LOW
47.6,0.2647058823529412,0.7686915915180292,HIGH
56.7,0.5,0.6269177017064613,MEDIUM
72.1,0.6129032258064516,0.2133732279735991,LOW
72.1,0.6129032258064516,0.2131447516181862,LOW
72.1,0.6129032258064516,0.2134705827651474,LOW
72.1,0.6129032258064516,0.2135204291186192,LOW
34.7,0.0,0.8919205972763987,HIGH
73.5,0.6375579598145286,0.2845843100154752,LOW
36.5,0.2325581395348837,0.8948176617646817,HIGH
79.2,0.7371820750908357,0.2829831223827238,LOW
8.7,0.04,0.9690156805027076,HIGH
8.7,0.04,0.9694442743969868,HIGH
18.9,0.0,0.8264098425017479,HIGH
5.0,0.0,0.9999989707171476,HIGH
82.6,0.7692307692307693,0.9928534617836712,HIGH
37.8,0.2272727272727272,0.7766482352867976,HIGH
37.8,0.2272727272727272,0.7749019879644753,HIGH
37.8,0.2272727272727272,0.7753266181177982,HIGH
42.7,0.2439024390243902,0.8302075430902652,HIGH
42.8,0.3333333333333333,0.8263890170322833,HIGH
34.7,0.0,0.8921931927592469,HIGH
82.6,0.7692307692307693,0.9997990952657811,HIGH
77.1,0.7083333333333334,0.2984918582767805,LOW
62.7,0.4915254237288136,0.5338544667148388,MEDIUM
62.7,0.4915254237288136,0.5380115650512065,MEDIUM
62.7,0.4915254237288136,0.5380239232031074,MEDIUM
62.7,0.4915254237288136,0.5379071738257437,MEDIUM
62.7,0.4915254237288136,0.5381363624489948,MEDIUM
62.7,0.4915254237288136,0.5396165596571765,MEDIUM
54.2,0.375,0.6760268877248821,MEDIUM
54.2,0.375,0.6757899909621575,MEDIUM
